workerId,category,pair,count,eventCat,event
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,filler,27,15.0,filler,filler
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,BV,3,2.0,contact,hugging
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,filler,36,2.0,filler,filler
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,BV,13,2.0,utterance,presenting
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,filler,25,2.0,filler,filler
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,filler,32,20.0,filler,filler
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,BV,21,2.0,kindness,helping
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,15,1.0,kindness,advising
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,35,2.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,22,1.0,kindness,recognizing
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,35,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,8,4.0,utterance,scolding
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,4,1.0,contact,embracing
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,30,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,1,1.0,contact,kissing
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,25,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,36,200.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,9,3.0,utterance,thanking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,29,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,28,4.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,37,7.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,37,10.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,16,2.0,kindness,approving
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,28,2.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,11,5.0,utterance,talking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,27,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,23,8.0,kindness,supporting
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,34,20.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,7,15.0,contact,shaking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,39,2.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,31,2.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,33,2.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,12,1.0,utterance,speaking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,34,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,18,1.0,kindness,assuring
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,32,6.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,33,8.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,10,1.0,utterance,lecturing
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,29,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,26,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,19,5.0,kindness,encouraging
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,26,20.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,6,1.0,contact,poking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,5,1.0,contact,cuddling
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,20,200.0,kindness,condoling
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,17,20.0,kindness,assisting
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,2,1.0,contact,kicking
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,24,2.0,kindness,respecting
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,30,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,LVC,14,1.0,utterance,addressing
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,38,5.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,31,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,38,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,27,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,3,1.0,contact,hugging
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,36,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,13,3.0,utterance,presenting
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,25,1.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,filler,32,7.0,filler,filler
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,BV,21,5.0,kindness,helping
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,15,1.0,kindness,advising
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,35,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,22,1.0,kindness,recognizing
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,35,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,8,1.0,utterance,scolding
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,4,2.0,contact,embracing
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,30,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,1,1.0,contact,kissing
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,25,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,36,20.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,9,1.0,utterance,thanking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,29,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,28,2.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,37,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,37,5.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,16,1.0,kindness,approving
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,28,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,11,1.0,utterance,talking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,27,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,23,1.0,kindness,supporting
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,34,2.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,7,10.0,contact,shaking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,39,2.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,31,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,33,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,12,1.0,utterance,speaking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,34,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,18,1.0,kindness,assuring
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,32,10.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,33,20.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,10,1.0,utterance,lecturing
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,29,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,26,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,19,3.0,kindness,encouraging
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,26,6.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,6,1.0,contact,poking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,5,2.0,contact,cuddling
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,20,100.0,kindness,condoling
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,17,1.0,kindness,assisting
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,2,2.0,contact,kicking
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,24,1.0,kindness,respecting
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,30,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,LVC,14,1.0,utterance,addressing
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,38,10.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,31,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,38,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,27,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,3,2.0,contact,hugging
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,36,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,13,1.0,utterance,presenting
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,25,1.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,filler,32,100.0,filler,filler
a3fe05a39b5b7ca45a60cd6bf0a202555d4384f0b19c89bee45ea2a9,BV,21,1.0,kindness,helping
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,15,1.0,kindness,advising
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,35,2.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,22,2.0,kindness,recognizing
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,35,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,8,1.0,utterance,scolding
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,4,1.0,contact,embracing
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,30,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,1,2.0,contact,kissing
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,25,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,36,30.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,9,1.0,utterance,thanking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,29,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,28,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,37,3.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,37,8.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,16,1.0,kindness,approving
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,28,2.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,11,1.0,utterance,talking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,27,8.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,23,20.0,kindness,supporting
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,34,60.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,7,8.0,contact,shaking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,39,3.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,31,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,33,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,12,1.0,utterance,speaking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,34,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,18,1.0,kindness,assuring
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,32,6.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,33,4.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,10,1.0,utterance,lecturing
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,29,2.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,26,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,19,3.0,kindness,encouraging
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,26,50.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,6,1.0,contact,poking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,5,1.0,contact,cuddling
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,20,100.0,kindness,condoling
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,17,11.0,kindness,assisting
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,2,1.0,contact,kicking
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,24,4.0,kindness,respecting
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,30,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,LVC,14,2.0,utterance,addressing
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,38,2.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,31,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,38,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,27,50.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,3,1.0,contact,hugging
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,36,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,13,1.0,utterance,presenting
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,25,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,filler,32,1.0,filler,filler
fb827cefe011c599226ff1cbda99651ed3b5a5972dbf4206fef5b01e,BV,21,4.0,kindness,helping
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,15,1.0,kindness,advising
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,35,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,22,75.0,kindness,recognizing
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,35,5.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,8,1.0,utterance,scolding
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,4,1.0,contact,embracing
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,30,1.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,1,1.0,contact,kissing
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,25,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,36,7.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,9,40000.0,utterance,thanking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,29,1.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,28,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,37,1.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,37,5.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,16,6.0,kindness,approving
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,28,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,11,1.0,utterance,talking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,27,500.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,23,2.0,kindness,supporting
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,34,18.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,7,5.0,contact,shaking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,39,17.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,31,26.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,33,1.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,12,1.0,utterance,speaking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,34,36.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,18,1.0,kindness,assuring
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,32,5.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,33,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,10,1.0,utterance,lecturing
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,29,3.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,26,2.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,19,8.0,kindness,encouraging
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,26,6.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,6,1.0,contact,poking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,5,2.0,contact,cuddling
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,20,463.0,kindness,condoling
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,17,4.0,kindness,assisting
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,2,2.0,contact,kicking
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,24,15.0,kindness,respecting
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,30,10.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,LVC,14,2573.0,utterance,addressing
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,38,42.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,31,26.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,38,152.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,27,1589.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,3,1.0,contact,hugging
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,36,17.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,13,3.0,utterance,presenting
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,25,1.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,filler,32,15.0,filler,filler
5e0ac5b15d350c62a36d658522dc3fda6bf511cfad537ecc56a3fa75,BV,21,3.0,kindness,helping
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,15,1.0,kindness,advising
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,35,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,22,3.0,kindness,recognizing
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,35,3.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,8,5.0,utterance,scolding
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,4,2.0,contact,embracing
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,30,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,1,2.0,contact,kissing
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,25,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,36,10.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,9,1.0,utterance,thanking
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,29,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,28,5.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,37,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,37,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,16,1.0,kindness,approving
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,28,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,11,1.0,utterance,talking
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,27,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,23,8.0,kindness,supporting
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,34,100.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,BV,7,5.0,contact,shaking
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,39,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,31,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,33,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,12,1.0,utterance,speaking
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,34,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,18,1.0,kindness,assuring
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,32,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,33,1.0,filler,filler
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,LVC,10,1.0,utterance,lecturing
bc258414e85649b302eeffcbdc4c4395cae559b09444cf163bf318f1,filler,29,1.0,filler,filler
