workerId,sentId,event,eventCat,construction,english,time
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,68,filler,filler,filler,yes,9900.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,71,filler,filler,filler,yes,72000000.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,60,filler,filler,filler,yes,4.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,61,filler,filler,filler,yes,240.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,22,thanking,DM,BV,yes,600.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,72,filler,filler,filler,yes,31680000.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,55,filler,filler,filler,yes,90.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,49,supporting,DM,LVC,yes,16200.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,40,assuring,DM,BV,yes,1500.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,41,encouraging,DM,LVC,yes,14400.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,66,filler,filler,filler,yes,840.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,70,filler,filler,filler,yes,20700.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,57,filler,filler,filler,yes,14400000.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,56,filler,filler,filler,yes,72000.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,65,filler,filler,filler,yes,600.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,64,filler,filler,filler,yes,1500.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,67,filler,filler,filler,yes,50.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,36,advising,DM,BV,yes,1800.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,58,filler,filler,filler,yes,9000.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,54,filler,filler,filler,yes,45.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,63,filler,filler,filler,yes,13500.0
4773f42fc85bd7b191bd3860522373671eb6855d18b3361ce1116c02,69,filler,filler,filler,yes,21600.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,48,recognizing,DM,BV,yes,88200.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,53,filler,filler,filler,yes,330.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,59,filler,filler,filler,yes,920.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,37,assisting,DM,LVC,yes,7522.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,62,filler,filler,filler,yes,12000.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,68,filler,filler,filler,yes,24319.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,71,filler,filler,filler,yes,86402383.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,60,filler,filler,filler,yes,3.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,61,filler,filler,filler,yes,1245.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,22,thanking,DM,BV,yes,4230.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,72,filler,filler,filler,yes,11880722.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,55,filler,filler,filler,yes,5.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,49,supporting,DM,LVC,yes,3600.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,40,assuring,DM,BV,yes,60.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,41,encouraging,DM,LVC,yes,25201113.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,66,filler,filler,filler,yes,165.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,70,filler,filler,filler,yes,18289088.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,57,filler,filler,filler,yes,10800134.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,56,filler,filler,filler,yes,119289.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,65,filler,filler,filler,yes,1802.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,64,filler,filler,filler,yes,2401.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,67,filler,filler,filler,yes,15.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,36,advising,DM,BV,yes,1203.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,58,filler,filler,filler,yes,8100.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,54,filler,filler,filler,yes,1803.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,63,filler,filler,filler,yes,9044.0
b60a0458663d3bdb4db29cbeec85f2139ddb8c8f3832095e8b42b78f,69,filler,filler,filler,yes,17734.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,48,recognizing,DM,BV,yes,900.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,53,filler,filler,filler,yes,900.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,59,filler,filler,filler,yes,1800.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,37,assisting,DM,LVC,yes,7200.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,62,filler,filler,filler,yes,172800.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,68,filler,filler,filler,yes,18000.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,71,filler,filler,filler,yes,162000000.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,60,filler,filler,filler,yes,10.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,61,filler,filler,filler,yes,900.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,22,thanking,DM,BV,yes,120.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,72,filler,filler,filler,yes,28800000.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,55,filler,filler,filler,yes,60.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,49,supporting,DM,LVC,yes,14400000.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,40,assuring,DM,BV,yes,5400.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,41,encouraging,DM,LVC,yes,10800.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,66,filler,filler,filler,yes,300.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,70,filler,filler,filler,yes,7200.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,57,filler,filler,filler,yes,14400000.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,56,filler,filler,filler,yes,21600.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,65,filler,filler,filler,yes,180.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,64,filler,filler,filler,yes,3600.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,67,filler,filler,filler,yes,300.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,36,advising,DM,BV,yes,1200.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,58,filler,filler,filler,yes,3600.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,54,filler,filler,filler,yes,20.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,63,filler,filler,filler,yes,10800.0
56bce471df7cd9b48bb17a5a914cafa35614caf7ae7c4be197284f50,69,filler,filler,filler,yes,28800.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,48,recognizing,DM,BV,yes,18900.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,53,filler,filler,filler,yes,300.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,59,filler,filler,filler,yes,900.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,37,assisting,DM,LVC,yes,0.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,62,filler,filler,filler,yes,172800.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,68,filler,filler,filler,yes,9000.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,71,filler,filler,filler,yes,0.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,60,filler,filler,filler,yes,3.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,61,filler,filler,filler,yes,900.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,22,thanking,DM,BV,yes,0.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,72,filler,filler,filler,yes,0.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,55,filler,filler,filler,yes,30.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,49,supporting,DM,LVC,yes,345600.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,40,assuring,DM,BV,yes,3600.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,41,encouraging,DM,LVC,yes,5400.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,66,filler,filler,filler,yes,900.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,70,filler,filler,filler,yes,19800.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,57,filler,filler,filler,yes,43200.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,56,filler,filler,filler,yes,35100.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,65,filler,filler,filler,yes,1500.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,64,filler,filler,filler,yes,1800.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,67,filler,filler,filler,yes,150.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,36,advising,DM,BV,yes,300.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,58,filler,filler,filler,yes,5400.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,54,filler,filler,filler,yes,30.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,63,filler,filler,filler,yes,7200.0
4a14524faaab80bf01cf2e8680e81160a49a6dffd2d3f02904ecdfb9,69,filler,filler,filler,yes,9000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,48,recognizing,DM,BV,yes,18000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,53,filler,filler,filler,yes,1200.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,59,filler,filler,filler,yes,900.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,37,assisting,DM,LVC,yes,9000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,62,filler,filler,filler,yes,36000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,68,filler,filler,filler,yes,10800.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,71,filler,filler,filler,yes,3600000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,60,filler,filler,filler,yes,20.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,61,filler,filler,filler,yes,1200.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,22,thanking,DM,BV,yes,600.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,72,filler,filler,filler,yes,540000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,55,filler,filler,filler,yes,60.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,49,supporting,DM,LVC,yes,43200.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,40,assuring,DM,BV,yes,1500.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,41,encouraging,DM,LVC,yes,5400.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,66,filler,filler,filler,yes,600.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,70,filler,filler,filler,yes,1800000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,57,filler,filler,filler,yes,720000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,56,filler,filler,filler,yes,259200.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,65,filler,filler,filler,yes,600.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,64,filler,filler,filler,yes,1800.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,67,filler,filler,filler,yes,45.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,36,advising,DM,BV,yes,300.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,58,filler,filler,filler,yes,3600.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,54,filler,filler,filler,yes,40.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,63,filler,filler,filler,yes,9000.0
33109754bcea1de741bda71096df7809bc10a70869d8472d69f758b3,69,filler,filler,filler,yes,18000.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,48,recognizing,DM,BV,yes,261025.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,53,filler,filler,filler,yes,930.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,59,filler,filler,filler,yes,615.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,37,assisting,DM,LVC,yes,23410.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,62,filler,filler,filler,yes,176425.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,68,filler,filler,filler,yes,3720.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,71,filler,filler,filler,yes,2161805.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,60,filler,filler,filler,yes,90.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,61,filler,filler,filler,yes,1215.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,22,thanking,DM,BV,yes,301.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,72,filler,filler,filler,yes,31536007.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,55,filler,filler,filler,yes,220.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,49,supporting,DM,LVC,yes,60.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,40,assuring,DM,BV,yes,2720.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,41,encouraging,DM,LVC,yes,88205.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,66,filler,filler,filler,yes,302.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,70,filler,filler,filler,yes,12005.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,57,filler,filler,filler,yes,360000000360100.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,56,filler,filler,filler,yes,29120.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,65,filler,filler,filler,yes,600.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,64,filler,filler,filler,yes,4800.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,67,filler,filler,filler,yes,5.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,36,advising,DM,BV,yes,1210.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,58,filler,filler,filler,yes,1200.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,54,filler,filler,filler,yes,80.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,63,filler,filler,filler,yes,11100.0
7e5b1c94261ff54b69a349726d58950aa06789fd8e28f501f67e6727,69,filler,filler,filler,yes,12000.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,48,recognizing,DM,BV,yes,930.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,53,filler,filler,filler,yes,1210.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,59,filler,filler,filler,yes,1200.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,37,assisting,DM,LVC,yes,8110.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,62,filler,filler,filler,yes,45000.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,68,filler,filler,filler,yes,9030.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,71,filler,filler,filler,yes,62519415.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,60,filler,filler,filler,yes,120.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,61,filler,filler,filler,yes,1845.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,22,thanking,DM,BV,yes,4520.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,72,filler,filler,filler,yes,62559000.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,55,filler,filler,filler,yes,45.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,49,supporting,DM,LVC,yes,88210.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,40,assuring,DM,BV,yes,5400.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,41,encouraging,DM,LVC,yes,15305.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,66,filler,filler,filler,yes,630.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,70,filler,filler,filler,yes,9000.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,57,filler,filler,filler,yes,62517600.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,56,filler,filler,filler,yes,132315.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,65,filler,filler,filler,yes,225.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,64,filler,filler,filler,yes,3784.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,67,filler,filler,filler,yes,15.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,36,advising,DM,BV,yes,920.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,58,filler,filler,filler,yes,7515.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,54,filler,filler,filler,yes,45.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,63,filler,filler,filler,yes,12650.0
ca8c5d60f41bdc7258490f8f59282465df153bac8710b603d53205ea,69,filler,filler,filler,yes,24300.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,48,recognizing,DM,BV,yes,86582.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,53,filler,filler,filler,yes,600.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,59,filler,filler,filler,yes,602.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,37,assisting,DM,LVC,yes,945.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,62,filler,filler,filler,yes,259534.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,68,filler,filler,filler,yes,7412.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,71,filler,filler,filler,yes,36003240.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,60,filler,filler,filler,yes,2.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,61,filler,filler,filler,yes,152.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,22,thanking,DM,BV,yes,223.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,72,filler,filler,filler,yes,108002614.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,55,filler,filler,filler,yes,5.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,49,supporting,DM,LVC,yes,14401920.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,40,assuring,DM,BV,yes,163.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,41,encouraging,DM,LVC,yes,2642.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,66,filler,filler,filler,yes,223.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,70,filler,filler,filler,yes,18000.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,57,filler,filler,filler,yes,14402703.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,56,filler,filler,filler,yes,18000122.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,65,filler,filler,filler,yes,6214.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,64,filler,filler,filler,yes,1200.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,67,filler,filler,filler,yes,3.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,36,advising,DM,BV,yes,902.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,58,filler,filler,filler,yes,7202.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,54,filler,filler,filler,yes,40.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,63,filler,filler,filler,yes,9000.0
42e696248dc284bf6844247e1667f893efffff1f4d802b82793edb5a,69,filler,filler,filler,yes,43435.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,48,recognizing,DM,BV,yes,259200.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,53,filler,filler,filler,yes,1800.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,59,filler,filler,filler,yes,420.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,37,assisting,DM,LVC,yes,300.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,62,filler,filler,filler,yes,86400.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,68,filler,filler,filler,yes,10800.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,71,filler,filler,filler,yes,7200000.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,60,filler,filler,filler,yes,60.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,61,filler,filler,filler,yes,120.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,22,thanking,DM,BV,yes,480.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,72,filler,filler,filler,yes,3600000.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,55,filler,filler,filler,yes,60.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,49,supporting,DM,LVC,yes,1800000.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,40,assuring,DM,BV,yes,3600.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,41,encouraging,DM,LVC,yes,1800.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,66,filler,filler,filler,yes,720.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,70,filler,filler,filler,yes,18000.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,57,filler,filler,filler,yes,43200000.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,56,filler,filler,filler,yes,28800.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,65,filler,filler,filler,yes,480.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,64,filler,filler,filler,yes,3600.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,67,filler,filler,filler,yes,300.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,36,advising,DM,BV,yes,1800.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,58,filler,filler,filler,yes,2700.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,54,filler,filler,filler,yes,120.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,63,filler,filler,filler,yes,7200.0
a1542ffea6a6fdbc811939ae3788497c510d3002b392ae8de2598380,69,filler,filler,filler,yes,7200.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,48,recognizing,DM,BV,yes,3600.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,53,filler,filler,filler,yes,1800.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,59,filler,filler,filler,yes,600.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,37,assisting,DM,LVC,yes,9000.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,62,filler,filler,filler,yes,18000.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,68,filler,filler,filler,yes,9000.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,71,filler,filler,filler,yes,2592000.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,60,filler,filler,filler,yes,10.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,61,filler,filler,filler,yes,90.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,22,thanking,DM,BV,yes,900.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,72,filler,filler,filler,yes,61516800.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,55,filler,filler,filler,yes,30.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,49,supporting,DM,LVC,yes,172800.0
9879cbd7eceb37f42e18ca6e7489fa16beef8ca8d3d31822b19bdae3,40,assuring,DM,BV,yes,900.0
